match,teamInnings,Bowler Name,Over,Maiden,Runs,Wickets,Economy,dots,fours,sixes,wides,no balls,Match Id
Afghanistan VsIreland,Ireland,Alex Cusack,4,0,38,0,9.50,9,4,1,2,0,128
Afghanistan VsIreland,Ireland,Trent Johnston,4,1,22,4,5.50,16,4,0,0,0,128
Afghanistan VsIreland,Ireland,Kevin O'Brien,4,0,34,0,8.50,7,4,0,0,0,128
Afghanistan VsIreland,Ireland,Andre Botha,4,0,14,3,3.50,15,0,1,0,0,128
Afghanistan VsIreland,Ireland,George Dockrell,4,0,11,2,2.75,15,0,0,0,0,128
Afghanistan VsIreland,Afghanistan,Shapoor Zadran,2,0,18,0,9.00,5,3,0,0,0,128
Afghanistan VsIreland,Afghanistan,Mohammad Nabi,4,1,19,1,4.75,15,3,0,0,0,128
Afghanistan VsIreland,Afghanistan,Dawlat Ahmadzai,2,0,25,1,12.50,3,5,0,0,0,128
Afghanistan VsIreland,Afghanistan,Karim Sadiq,4,0,17,2,4.25,12,1,0,1,0,128
Afghanistan VsIreland,Afghanistan,Samiullah Shinwari,3,0,19,0,6.33,10,2,0,1,0,128
Afghanistan VsIreland,Afghanistan,Hamid Hassan,3,0,14,1,4.66,8,1,0,0,0,128
Afghanistan VsIreland,Afghanistan,Nawroz Mangal,0.1,0,4,0,24.00,0,1,0,0,0,128
Scotland VsKenya,Kenya,Nehemiah Odhiambo,2,0,13,0,6.50,7,1,1,0,0,129
Scotland VsKenya,Kenya,Tony Suji,2,0,9,1,4.50,9,2,0,0,0,129
Scotland VsKenya,Kenya,Hiren Varaiya,4,0,24,0,6.00,8,2,0,0,0,129
Scotland VsKenya,Kenya,Jimmy Kamande,4,0,28,3,7.00,13,2,2,0,0,129
Scotland VsKenya,Kenya,Steve Tikolo,4,0,10,1,2.50,15,0,0,0,0,129
Scotland VsKenya,Kenya,Shem Ngoche,4,0,10,2,2.50,-,-,-,0,0,129
Scotland VsKenya,Scotland,Dewald Nel,3,0,25,0,8.33,8,4,0,1,1,129
Scotland VsKenya,Scotland,Gordon Goudie,1,0,20,0,20.00,2,2,2,0,0,129
Scotland VsKenya,Scotland,Jan Stander,2,0,19,0,9.50,5,4,0,0,0,129
Scotland VsKenya,Scotland,Majid Haq,3,1,14,0,4.66,10,1,0,0,0,129
Scotland VsKenya,Scotland,Ross Lyons,2,0,14,0,7.00,6,1,1,0,0,129
Scotland VsKenya,Scotland,Ryan Watson,1,0,11,0,11.00,1,1,0,0,0,129
Scotland VsKenya,Scotland,Richie Berrington,0.3,0,5,0,10.00,1,1,0,0,0,129
Canada VsIreland,Ireland,Phil Eaglestone,2,0,16,0,8.00,5,2,0,1,0,130
Canada VsIreland,Ireland,Trent Johnston,4,0,26,0,6.50,14,2,1,1,0,130
Canada VsIreland,Ireland,Kevin O'Brien,4,0,38,0,9.50,7,4,1,1,0,130
Canada VsIreland,Ireland,Gary Kidd,3,0,32,0,10.66,2,3,1,0,0,130
Canada VsIreland,Ireland,Andre Botha,4,0,35,3,8.75,6,4,1,0,0,130
Canada VsIreland,Ireland,John Mooney,2,0,16,0,8.00,5,3,0,0,0,130
Canada VsIreland,Ireland,Paul Stirling,1,0,10,0,10.00,0,1,0,0,0,130
Canada VsIreland,Canada,Henry Osinde,1,0,13,0,13.00,1,2,0,1,0,130
Canada VsIreland,Canada,Khurram Chohan,4,0,24,1,6.00,12,3,0,0,0,130
Canada VsIreland,Canada,Harvir Baidwan,4,0,38,1,9.50,6,4,1,0,0,130
Canada VsIreland,Canada,Rizwan Cheema,4,0,41,0,10.25,6,5,1,1,0,130
Canada VsIreland,Canada,Hiral Patel,1,0,6,0,6.00,1,0,0,0,0,130
Canada VsIreland,Canada,Sunil Dhaniram,2,0,17,0,8.50,2,2,0,0,0,130
Canada VsIreland,Canada,Umar Bhatti,4,0,26,3,6.50,10,4,0,0,0,130
Bangladesh VsNew Zealand,New Zealand,Daryl Tuffey,4,0,16,2,4.00,14,2,0,0,0,131
Bangladesh VsNew Zealand,New Zealand,Tim Southee,2,0,15,0,7.50,6,3,0,0,0,131
Bangladesh VsNew Zealand,New Zealand,James Franklin,1,0,8,1,8.00,4,0,1,0,0,131
Bangladesh VsNew Zealand,New Zealand,Daniel Vettori,4,1,6,3,1.50,18,0,0,0,0,131
Bangladesh VsNew Zealand,New Zealand,Nathan McCullum,4,0,15,2,3.75,15,2,0,0,0,131
Bangladesh VsNew Zealand,New Zealand,Jacob Oram,2.3,0,16,2,6.40,7,1,1,0,0,131
Bangladesh VsNew Zealand,Bangladesh,Shahadat Hossain,3,0,28,0,9.33,9,4,1,1,0,131
Bangladesh VsNew Zealand,Bangladesh,Nazmul Hossain,2,0,18,0,9.00,5,2,0,0,0,131
Bangladesh VsNew Zealand,Bangladesh,Shafiul Islam,1,0,7,0,7.00,2,1,0,0,0,131
Bangladesh VsNew Zealand,Bangladesh,Shakib Al Hasan,2,0,16,0,8.00,5,1,1,0,0,131
Bangladesh VsNew Zealand,Bangladesh,Aftab Ahmed,0.2,0,8,0,24.00,0,2,0,0,0,131
Canada VsAfghanistan,Afghanistan,Shapoor Zadran,3,0,16,0,5.33,8,2,0,0,0,132
Canada VsAfghanistan,Afghanistan,Mirwais Ashraf,4,0,23,0,5.75,14,4,0,0,0,132
Canada VsAfghanistan,Afghanistan,Samiullah Shinwari,4,0,26,1,6.50,9,3,0,0,0,132
Canada VsAfghanistan,Afghanistan,Mohammad Nabi,3,0,25,1,8.33,4,2,0,1,1,132
Canada VsAfghanistan,Afghanistan,Karim Sadiq,2,0,20,0,10.00,4,2,1,0,0,132
Canada VsAfghanistan,Afghanistan,Hamid Hassan,4,0,27,2,6.75,8,1,1,0,1,132
Canada VsAfghanistan,Canada,Harvir Baidwan,3.5,0,23,3,6.00,11,3,0,0,0,132
Canada VsAfghanistan,Canada,Khurram Chohan,4,0,35,0,8.75,7,5,0,0,0,132
Canada VsAfghanistan,Canada,Rizwan Cheema,4,0,38,1,9.50,5,3,1,1,0,132
Canada VsAfghanistan,Canada,Sunil Dhaniram,4,0,24,0,6.00,9,2,0,0,0,132
Canada VsAfghanistan,Canada,Umar Bhatti,4,0,19,1,4.75,9,1,0,0,0,132
Scotland VsKenya,Kenya,Nehemiah Odhiambo,4,0,20,5,5.00,14,2,0,1,0,133
Scotland VsKenya,Kenya,Nelson Odhiambo,4,0,33,2,8.25,13,1,2,1,1,133
Scotland VsKenya,Kenya,Jimmy Kamande,3.2,0,15,0,4.50,13,2,0,2,0,133
Scotland VsKenya,Kenya,Hiren Varaiya,4,0,22,0,5.50,10,2,0,0,0,133
Scotland VsKenya,Kenya,Shem Ngoche,2,0,17,0,8.50,-,-,-,0,0,133
Scotland VsKenya,Kenya,Steve Tikolo,2,0,15,0,7.50,7,0,2,0,0,133
Scotland VsKenya,Scotland,Dewald Nel,2,0,12,0,6.00,6,2,0,0,0,133
Scotland VsKenya,Scotland,Gordon Drummond,2,0,22,0,11.00,3,4,0,0,0,133
Scotland VsKenya,Scotland,Majid Haq,3,0,23,0,7.66,7,0,2,0,0,133
Scotland VsKenya,Scotland,Ryan Watson,2,0,23,0,11.50,5,3,1,0,1,133
Scotland VsKenya,Scotland,Jan Stander,2.3,0,24,0,9.60,6,4,0,0,1,133
Scotland VsKenya,Scotland,Richie Berrington,2,0,11,0,5.50,4,1,0,0,0,133
Scotland VsKenya,Scotland,Kyle Coetzer,1,0,8,0,8.00,1,1,0,0,0,133
Australia VsPakistan,Pakistan,Mohammad Asif,4,0,31,1,7.75,9,2,1,0,0,134
Australia VsPakistan,Pakistan,Naved-ul-Hasan,4,0,27,1,6.75,7,1,0,0,0,134
Australia VsPakistan,Pakistan,Shoaib Malik,4,0,31,2,7.75,6,2,1,1,0,134
Australia VsPakistan,Pakistan,Umar Gul,3.4,0,20,3,5.45,7,1,0,1,0,134
Australia VsPakistan,Pakistan,Saeed Ajmal,3,0,18,0,6.00,8,0,1,0,0,134
Australia VsPakistan,Australia,Shaun Tait,4,0,13,3,3.25,18,1,0,1,0,134
Australia VsPakistan,Australia,Dirk Nannes,4,1,27,1,6.75,13,2,1,0,0,134
Australia VsPakistan,Australia,Mitchell Johnson,4,1,24,0,6.00,15,2,1,1,0,134
Australia VsPakistan,Australia,Shane Watson,4,1,24,2,6.00,11,3,0,0,0,134
Australia VsPakistan,Australia,Steven Smith,4,0,34,2,8.50,6,2,1,0,0,134
Afghanistan VsIreland,Ireland,Peter Connell,4,0,20,0,5.00,14,2,0,2,0,135
Afghanistan VsIreland,Ireland,Trent Johnston,4,0,18,2,4.50,12,2,0,0,0,135
Afghanistan VsIreland,Ireland,Kevin O'Brien,2,0,20,0,10.00,2,1,1,0,0,135
Afghanistan VsIreland,Ireland,Andre Botha,4,0,25,2,6.25,7,1,0,1,0,135
Afghanistan VsIreland,Ireland,George Dockrell,3,0,31,1,10.33,6,0,3,1,0,135
Afghanistan VsIreland,Ireland,Alex Cusack,3,0,23,0,7.66,7,3,0,1,0,135
Afghanistan VsIreland,Afghanistan,Shapoor Zadran,3,0,31,1,10.33,7,3,2,1,0,135
Afghanistan VsIreland,Afghanistan,Mirwais Ashraf,4,0,20,0,5.00,13,2,0,0,0,135
Afghanistan VsIreland,Afghanistan,Karim Sadiq,3,0,17,3,5.66,6,0,0,1,0,135
Afghanistan VsIreland,Afghanistan,Samiullah Shinwari,2,0,7,0,3.50,5,0,0,0,0,135
Afghanistan VsIreland,Afghanistan,Hamid Hassan,3.2,0,19,2,5.70,10,1,0,0,1,135
Afghanistan VsIreland,Afghanistan,Mohammad Nabi,4,0,25,2,6.25,9,1,0,1,0,135
Canada VsNetherlands,Netherlands,Edgar Schiferli,3,0,27,1,9.00,6,3,0,1,0,136
Canada VsNetherlands,Netherlands,Mudassar Bukhari,4,0,25,1,6.25,10,2,0,0,0,136
Canada VsNetherlands,Netherlands,Ryan ten Doeschate,4,0,30,1,7.50,9,3,0,1,0,136
Canada VsNetherlands,Netherlands,Peter Borren,3,0,25,0,8.33,2,2,0,0,0,136
Canada VsNetherlands,Netherlands,Pieter Seelaar,4,0,18,2,4.50,11,1,0,0,0,136
Canada VsNetherlands,Netherlands,Daan van Bunge,2,0,14,1,7.00,3,0,1,0,0,136
Canada VsNetherlands,Canada,Harvir Baidwan,4,0,27,1,6.75,14,4,0,3,0,136
Canada VsNetherlands,Canada,Khurram Chohan,3.1,0,32,0,10.10,7,6,0,0,0,136
Canada VsNetherlands,Canada,Umar Bhatti,4,0,26,1,6.50,7,2,0,1,0,136
Canada VsNetherlands,Canada,Sunil Dhaniram,2,0,14,0,7.00,3,0,1,0,0,136
Canada VsNetherlands,Canada,John Davison,4,0,24,1,6.00,5,1,0,0,0,136
Canada VsNetherlands,Canada,Hiral Patel,1,0,7,0,7.00,0,0,0,0,0,136
Canada VsNetherlands,Canada,Geoff Barnett,1,0,11,0,11.00,1,1,0,1,0,136
Afghanistan VsScotland,Scotland,Dewald Nel,4,0,23,1,5.75,12,0,0,2,0,137
Afghanistan VsScotland,Scotland,Gordon Drummond,4,0,14,2,3.50,13,1,0,0,0,137
Afghanistan VsScotland,Scotland,Richie Berrington,2,0,12,0,6.00,6,1,0,0,0,137
Afghanistan VsScotland,Scotland,Kyle Coetzer,4,0,25,3,6.25,10,1,1,0,0,137
Afghanistan VsScotland,Scotland,Majid Haq,3,0,24,0,8.00,4,1,1,0,0,137
Afghanistan VsScotland,Scotland,Jan Stander,3,0,28,1,9.33,4,1,1,0,1,137
Afghanistan VsScotland,Afghanistan,Shapoor Zadran,4,2,8,1,2.00,20,0,0,0,0,137
Afghanistan VsScotland,Afghanistan,Mirwais Ashraf,3,0,13,1,4.33,12,2,0,0,0,137
Afghanistan VsScotland,Afghanistan,Karim Sadiq,4,0,19,1,4.75,7,0,0,0,0,137
Afghanistan VsScotland,Afghanistan,Mohammad Nabi,3,0,27,2,9.00,4,2,1,0,0,137
Afghanistan VsScotland,Afghanistan,Hamid Hassan,4,0,32,3,8.00,8,2,1,0,0,137
Afghanistan VsScotland,Afghanistan,Samiullah Shinwari,2,0,14,0,7.00,2,0,0,0,0,137
Canada VsKenya,Kenya,Hiren Varaiya,4,0,18,1,4.50,11,1,0,0,0,138
Canada VsKenya,Kenya,Steve Tikolo,4,0,32,1,8.00,13,1,3,0,1,138
Canada VsKenya,Kenya,Jimmy Kamande,4,0,18,2,4.50,11,1,0,0,0,138
Canada VsKenya,Kenya,Shem Ngoche,2,0,17,0,8.50,-,-,-,0,0,138
Canada VsKenya,Kenya,Tony Suji,3,0,27,0,9.00,4,1,0,1,0,138
Canada VsKenya,Kenya,Nehemiah Odhiambo,2,0,16,3,8.00,3,2,0,0,0,138
Canada VsKenya,Kenya,Lameck Onyango,1,0,10,1,10.00,1,0,1,0,0,138
Canada VsKenya,Canada,Umar Bhatti,1,0,13,0,13.00,2,1,1,0,0,138
Canada VsKenya,Canada,Harvir Baidwan,1,0,13,0,13.00,1,2,0,0,1,138
Canada VsKenya,Canada,Hiral Patel,2.5,0,34,0,12.00,6,4,1,0,2,138
Canada VsKenya,Canada,Rizwan Cheema,2,0,16,0,8.00,5,3,0,0,0,138
Canada VsKenya,Canada,Khurram Chohan,1,0,15,0,15.00,1,3,0,0,0,138
Canada VsKenya,Canada,Arsalan Qadir,1,0,12,0,12.00,1,2,0,0,0,138
Canada VsKenya,Canada,Sunil Dhaniram,4,0,17,1,4.25,8,0,0,0,0,138
Canada VsKenya,Canada,John Davison,2,0,19,0,9.50,1,2,0,1,0,138
Kenya VsNetherlands,Netherlands,Mudassar Bukhari,3.4,0,33,4,9.00,9,6,0,0,0,139
Kenya VsNetherlands,Netherlands,Ryan ten Doeschate,4,0,27,0,6.75,10,2,1,1,0,139
Kenya VsNetherlands,Netherlands,Mark Jonkman,1,0,3,0,3.00,3,0,0,0,0,139
Kenya VsNetherlands,Netherlands,Pieter Seelaar,4,0,19,4,4.75,11,0,0,1,0,139
Kenya VsNetherlands,Netherlands,Peter Borren,4,0,16,0,4.00,13,1,0,0,0,139
Kenya VsNetherlands,Netherlands,Mohammad Kashif,3,0,28,2,9.33,6,0,2,0,1,139
Kenya VsNetherlands,Kenya,Hiren Varaiya,3,0,20,0,6.66,12,3,0,3,0,139
Kenya VsNetherlands,Kenya,Steve Tikolo,4,0,24,0,6.00,10,1,1,0,0,139
Kenya VsNetherlands,Kenya,Jimmy Kamande,3,0,19,0,6.33,6,1,0,1,0,139
Kenya VsNetherlands,Kenya,Nehemiah Odhiambo,3.1,0,25,0,7.89,10,3,1,1,0,139
Kenya VsNetherlands,Kenya,Tony Suji,1,0,10,0,10.00,1,3,0,0,0,139
Kenya VsNetherlands,Kenya,Shem Ngoche,2,0,15,1,7.50,-,-,-,0,0,139
Kenya VsNetherlands,Kenya,Lameck Onyango,3,0,17,2,5.66,6,1,0,0,0,139
Ireland VsScotland,Scotland,Dewald Nel,3,0,24,0,8.00,9,0,1,3,0,140
Ireland VsScotland,Scotland,Gordon Drummond,3,0,28,1,9.33,6,4,0,1,0,140
Ireland VsScotland,Scotland,Richie Berrington,3,0,19,0,6.33,7,2,0,0,0,140
Ireland VsScotland,Scotland,Ross Lyons,4,0,26,1,6.50,8,3,0,0,0,140
Ireland VsScotland,Scotland,Majid Haq,4,0,16,2,4.00,11,1,0,0,0,140
Ireland VsScotland,Scotland,Kyle Coetzer,3,0,14,2,4.66,8,0,0,0,0,140
Ireland VsScotland,Ireland,Peter Connell,4,0,17,2,4.25,16,3,0,0,0,140
Ireland VsScotland,Ireland,Trent Johnston,4,1,20,3,5.00,14,2,0,0,0,140
Ireland VsScotland,Ireland,Alex Cusack,3,0,21,1,7.00,4,0,1,0,0,140
Ireland VsScotland,Ireland,Andre Botha,3,0,17,0,5.66,6,1,0,1,0,140
Ireland VsScotland,Ireland,Kevin O'Brien,2.3,0,11,1,4.40,7,1,0,0,0,140
Ireland VsScotland,Ireland,George Dockrell,2,0,9,2,4.50,6,1,0,0,0,140
Afghanistan VsNetherlands,Netherlands,Mudassar Bukhari,4,0,31,0,7.75,6,1,1,0,0,141
Afghanistan VsNetherlands,Netherlands,Ryan ten Doeschate,2,0,15,1,7.50,4,2,0,1,0,141
Afghanistan VsNetherlands,Netherlands,Mark Jonkman,4,0,23,2,5.75,11,0,1,2,0,141
Afghanistan VsNetherlands,Netherlands,Pieter Seelaar,4,0,25,1,6.25,9,1,1,0,0,141
Afghanistan VsNetherlands,Netherlands,Peter Borren,4,0,24,0,6.00,6,1,0,0,0,141
Afghanistan VsNetherlands,Netherlands,Mohammad Kashif,2,0,8,1,4.00,5,0,0,0,0,141
Afghanistan VsNetherlands,Afghanistan,Shapoor Zadran,2,0,20,0,10.00,5,4,0,0,0,141
Afghanistan VsNetherlands,Afghanistan,Mirwais Ashraf,3,0,17,0,5.66,8,1,0,0,0,141
Afghanistan VsNetherlands,Afghanistan,Karim Sadiq,3,0,16,0,5.33,7,0,0,1,0,141
Afghanistan VsNetherlands,Afghanistan,Samiullah Shinwari,3,0,26,1,8.66,7,0,1,3,0,141
Afghanistan VsNetherlands,Afghanistan,Mohammad Nabi,4,0,23,3,5.75,11,0,1,1,0,141
Afghanistan VsNetherlands,Afghanistan,Hamid Hassan,3.5,0,22,1,5.73,9,2,0,0,0,141
Ireland VsNetherlands,Netherlands,Mudassar Bukhari,4,0,24,1,6.00,9,2,0,0,0,142
Ireland VsNetherlands,Netherlands,Ryan ten Doeschate,4,0,25,1,6.25,10,2,0,0,0,142
Ireland VsNetherlands,Netherlands,Mark Jonkman,3,0,21,2,7.00,5,2,0,1,0,142
Ireland VsNetherlands,Netherlands,Peter Borren,4,0,31,0,7.75,7,4,0,0,0,142
Ireland VsNetherlands,Netherlands,Pieter Seelaar,3,0,25,1,8.33,4,0,2,0,0,142
Ireland VsNetherlands,Netherlands,Mohammad Kashif,2,0,19,1,9.50,4,1,1,0,0,142
Ireland VsNetherlands,Ireland,Peter Connell,3,0,23,2,7.66,9,2,0,2,1,142
Ireland VsNetherlands,Ireland,Trent Johnston,4,0,14,2,3.50,14,1,0,0,1,142
Ireland VsNetherlands,Ireland,Alex Cusack,2,0,10,0,5.00,5,1,0,0,0,142
Ireland VsNetherlands,Ireland,George Dockrell,3.3,0,20,4,5.71,9,0,1,0,0,142
Ireland VsNetherlands,Ireland,Andre Botha,3,0,15,2,5.00,9,0,1,0,0,142
Ireland VsAfghanistan,Afghanistan,Shapoor Zadran,3,0,25,1,8.33,8,4,0,1,0,143
Ireland VsAfghanistan,Afghanistan,Mirwais Ashraf,2,0,10,0,5.00,8,1,0,0,0,143
Ireland VsAfghanistan,Afghanistan,Karim Sadiq,2,0,17,0,8.50,3,1,0,1,0,143
Ireland VsAfghanistan,Afghanistan,Mohammad Nabi,3,0,23,1,7.66,6,1,1,0,0,143
Ireland VsAfghanistan,Afghanistan,Samiullah Shinwari,2,0,9,1,4.50,5,0,0,0,0,143
Ireland VsAfghanistan,Afghanistan,Nawroz Mangal,4,0,23,3,5.75,7,1,0,2,0,143
Ireland VsAfghanistan,Afghanistan,Hamid Hassan,4,0,27,1,6.75,8,2,0,1,2,143
Ireland VsAfghanistan,Ireland,Peter Connell,3.3,0,46,0,13.14,4,5,2,1,0,143
Ireland VsAfghanistan,Ireland,Trent Johnston,4,0,28,1,7.00,11,4,0,0,0,143
Ireland VsAfghanistan,Ireland,Alex Cusack,3,0,21,0,7.00,7,1,0,2,0,143
Ireland VsAfghanistan,Ireland,George Dockrell,4,0,26,0,6.50,10,2,0,2,0,143
Ireland VsAfghanistan,Ireland,Kevin O'Brien,2,0,16,1,8.00,4,2,0,0,0,143
Ireland VsAfghanistan,Ireland,Nigel Jones,1,0,8,0,8.00,1,0,0,0,0,143
Pakistan VsEngland,England,Ryan Sidebottom,4,0,21,0,5.25,12,3,0,0,0,144
Pakistan VsEngland,England,Tim Bresnan,4,0,30,2,7.50,12,4,0,0,0,144
Pakistan VsEngland,England,Stuart Broad,4,0,23,2,5.75,12,1,1,1,0,144
Pakistan VsEngland,England,Luke Wright,4,0,27,1,6.75,9,2,0,0,1,144
Pakistan VsEngland,England,Graeme Swann,3,0,18,2,6.00,5,1,0,0,0,144
Pakistan VsEngland,England,Paul Collingwood,1,0,9,0,9.00,2,0,1,0,0,144
Pakistan VsEngland,Pakistan,Abdul Razzaq,4,0,24,1,6.00,13,3,0,0,0,144
Pakistan VsEngland,Pakistan,Yasir Arafat,4,0,18,1,4.50,13,1,0,3,0,144
Pakistan VsEngland,Pakistan,Shoaib Malik,3,0,28,0,9.33,5,2,0,3,0,144
Pakistan VsEngland,Pakistan,Saeed Ajmal,4,0,18,0,4.50,9,0,0,1,0,144
Pakistan VsEngland,Pakistan,Umar Gul,3.3,0,36,0,10.28,8,4,2,0,0,144
England VsPakistan,Pakistan,Abdul Razzaq,4,0,17,0,4.25,13,1,0,0,0,145
England VsPakistan,Pakistan,Yasir Arafat,4,0,32,3,8.00,10,2,0,1,0,145
England VsPakistan,Pakistan,Shahid Afridi,4,0,27,0,6.75,11,2,1,0,0,145
England VsPakistan,Pakistan,Saeed Ajmal,4,0,29,1,7.25,6,1,1,0,0,145
England VsPakistan,Pakistan,Umar Gul,4,0,43,1,10.75,8,1,4,2,1,145
England VsPakistan,England,Ajmal Shahzad,4,0,38,2,9.50,10,4,2,0,0,145
England VsPakistan,England,Tim Bresnan,3,0,25,0,8.33,6,3,0,1,0,145
England VsPakistan,England,Stuart Broad,4,0,24,1,6.00,10,1,0,0,0,145
England VsPakistan,England,Graeme Swann,4,1,14,3,3.50,14,0,0,1,0,145
England VsPakistan,England,Luke Wright,2,0,21,0,10.50,3,1,1,0,0,145
England VsPakistan,England,Paul Collingwood,2,0,20,0,10.00,3,0,2,0,0,145
Australia VsWest Indies,West Indies,Narsingh Deonarine,2,0,17,0,8.50,6,2,1,0,0,146
Australia VsWest Indies,West Indies,Nikita Miller,4,0,20,2,5.00,9,1,0,0,0,146
Australia VsWest Indies,West Indies,Daren Sammy,3,0,36,1,12.00,5,4,2,0,0,146
Australia VsWest Indies,West Indies,Kemar Roach,2,0,30,0,15.00,1,2,1,1,1,146
Australia VsWest Indies,West Indies,Dwayne Smith,3,0,38,2,12.66,3,2,3,0,0,146
Australia VsWest Indies,West Indies,Chris Gayle,2,0,15,2,7.50,3,0,1,0,0,146
Australia VsWest Indies,West Indies,Kieron Pollard,4,0,23,1,5.75,9,2,0,1,0,146
Australia VsWest Indies,Australia,Dirk Nannes,4,0,21,3,5.25,13,3,0,1,0,146
Australia VsWest Indies,Australia,Shaun Tait,4,0,30,3,7.50,11,4,0,3,0,146
Australia VsWest Indies,Australia,Mitchell Johnson,4,0,28,2,7.00,9,4,0,0,0,146
Australia VsWest Indies,Australia,David Hussey,1,0,4,0,4.00,2,0,0,0,0,146
Australia VsWest Indies,Australia,Steven Smith,3,0,23,0,7.66,3,2,0,0,0,146
Australia VsWest Indies,Australia,Michael Clarke,2,0,19,0,9.50,3,2,0,0,0,146
Australia VsWest Indies,Australia,Shane Watson,2,0,14,0,7.00,1,1,0,0,0,146
West Indies VsAustralia,Australia,Shaun Tait,4,0,27,1,6.75,12,3,0,3,0,147
West Indies VsAustralia,Australia,Ryan Harris,4,0,27,2,6.75,11,2,1,1,0,147
West Indies VsAustralia,Australia,Mitchell Johnson,4,0,22,0,5.50,11,2,0,1,0,147
West Indies VsAustralia,Australia,Shane Watson,3,0,15,1,5.00,6,0,0,0,0,147
West Indies VsAustralia,Australia,Dan Christian,4,0,29,2,7.25,8,0,2,0,0,147
West Indies VsAustralia,Australia,Steven Smith,1,0,13,0,13.00,1,2,0,0,0,147
West Indies VsAustralia,West Indies,Kemar Roach,2,0,33,0,16.50,3,2,3,1,0,147
West Indies VsAustralia,West Indies,Daren Sammy,1,0,14,0,14.00,1,1,1,1,0,147
West Indies VsAustralia,West Indies,Dwayne Smith,1,0,9,0,9.00,3,0,1,1,0,147
West Indies VsAustralia,West Indies,Narsingh Deonarine,2,0,18,0,9.00,8,3,1,0,0,147
West Indies VsAustralia,West Indies,Nikita Miller,3.4,0,56,2,15.27,6,5,4,0,0,147
West Indies VsAustralia,West Indies,Kieron Pollard,2,0,12,0,6.00,5,0,1,0,0,147
New Zealand VsAustralia,Australia,Shaun Tait,4,0,21,2,5.25,15,2,1,0,0,148
New Zealand VsAustralia,Australia,Dirk Nannes,4,0,22,2,5.50,15,4,0,0,0,148
New Zealand VsAustralia,Australia,Mitchell Johnson,4,0,19,3,4.75,12,1,0,1,0,148
New Zealand VsAustralia,Australia,Steven Smith,2,0,9,0,4.50,5,0,0,0,0,148
New Zealand VsAustralia,Australia,David Hussey,1,0,6,0,6.00,1,0,0,0,0,148
New Zealand VsAustralia,Australia,Shane Watson,4,0,23,2,5.75,10,1,1,0,0,148
New Zealand VsAustralia,Australia,Dan Christian,1,0,14,0,14.00,0,1,1,0,0,148
New Zealand VsAustralia,New Zealand,Shane Bond,4,0,32,2,8.00,13,2,1,3,0,148
New Zealand VsAustralia,New Zealand,Daryl Tuffey,2,0,27,0,13.50,2,5,0,0,0,148
New Zealand VsAustralia,New Zealand,Daniel Vettori,4,0,13,1,3.25,13,0,0,1,0,148
New Zealand VsAustralia,New Zealand,Jacob Oram,2,0,15,0,7.50,5,2,0,1,0,148
New Zealand VsAustralia,New Zealand,Nathan McCullum,3,0,21,1,7.00,7,3,0,0,0,148
New Zealand VsAustralia,New Zealand,Martin Guptill,1,0,11,0,11.00,3,1,1,0,0,148
New Zealand VsAustralia,Australia,Shaun Tait,4,0,40,2,10.00,12,4,2,3,1,149
New Zealand VsAustralia,Australia,Dirk Nannes,4,0,51,1,12.75,8,4,4,0,0,149
New Zealand VsAustralia,Australia,Ryan Harris,4,1,40,1,10.00,10,5,2,1,0,149
New Zealand VsAustralia,Australia,David Hussey,3,0,21,0,7.00,9,2,1,0,0,149
New Zealand VsAustralia,Australia,Steven Smith,3,0,24,1,8.00,6,4,0,0,0,149
New Zealand VsAustralia,Australia,Dan Christian,2,0,26,0,13.00,2,2,2,0,0,149
New Zealand VsAustralia,New Zealand,Shane Bond,4,0,27,1,6.75,11,3,1,0,0,149
New Zealand VsAustralia,New Zealand,Tim Southee,4,0,44,0,11.00,3,5,1,1,0,149
New Zealand VsAustralia,New Zealand,Jacob Oram,4,0,52,0,13.00,5,4,3,1,2,149
New Zealand VsAustralia,New Zealand,Daniel Vettori,4,0,41,0,10.25,2,1,3,0,0,149
New Zealand VsAustralia,New Zealand,James Franklin,3,0,32,2,10.66,6,4,1,0,1,149
New Zealand VsAustralia,New Zealand,Nathan McCullum,1,0,17,0,17.00,0,2,1,0,0,149
Zimbabwe VsWest Indies,West Indies,Sulieman Benn,4,2,6,4,1.50,20,0,0,0,0,150
Zimbabwe VsWest Indies,West Indies,Kemar Roach,4,1,15,0,3.75,15,1,0,0,1,150
Zimbabwe VsWest Indies,West Indies,Ravi Rampaul,4,0,28,1,7.00,16,3,1,0,3,150
Zimbabwe VsWest Indies,West Indies,Kieron Pollard,4,0,24,0,6.00,7,1,0,3,0,150
Zimbabwe VsWest Indies,West Indies,Daren Sammy,3.5,0,26,5,6.78,8,0,2,1,0,150
Zimbabwe VsWest Indies,Zimbabwe,Prosper Utseya,4,0,12,1,3.00,16,0,0,2,0,150
Zimbabwe VsWest Indies,Zimbabwe,Ray Price,4,1,18,1,4.50,17,2,0,1,0,150
Zimbabwe VsWest Indies,Zimbabwe,Graeme Cremer,4,0,11,3,2.75,15,0,0,1,0,150
Zimbabwe VsWest Indies,Zimbabwe,Greg Lamb,4,0,14,2,3.50,13,0,0,2,0,150
Zimbabwe VsWest Indies,Zimbabwe,Stuart Matsikenyeri,1,0,10,0,10.00,1,0,1,0,0,150
